 1.659588E+08 	 141.5465 	-1.569894 	
 1.7378E+08 	 135.1207 	-1.569847 	
 1.819702E+08 	 128.9799 	-1.569797 	
 1.90546E+08 	 123.1119 	-1.569744 	
 1.995263E+08 	 117.5035 	-1.569689 	
 2.089295E+08 	 112.1436 	-1.56963 	
 2.187762E+08 	 107.0202 	-1.569567 	
 2.290866E+08 	 102.1231 	-1.569501 	
 2.398834E+08 	 97.44135 	-1.569431 	
 2.511884E+08 	 92.96564 	-1.569356 	
 2.630268E+08 	 88.68604 	-1.569277 	
 2.754226E+08 	 84.59392 	-1.569193 	
 2.884032E+08 	 80.68023 	-1.569103 	
 3.019948E+08 	 76.9371 	-1.569008 	
 3.162278E+08 	 73.35625 	-1.568907 	
 3.311315E+08 	 69.93034 	-1.568799 	
 3.467368E+08 	 66.65224 	-1.568684 	
 3.630784E+08 	 63.51473 	-1.568561 	
 3.801893E+08 	 60.51148 	-1.56843 	
 3.981075E+08 	 57.63587 	-1.568289 	
 4.168693E+08 	 54.88209 	-1.568139 	
 4.365162E+08 	 52.24407 	-1.567977 	
 4.57088E+08 	 49.71648 	-1.567804 	
 4.786304E+08 	 47.29375 	-1.567618 	
 5.01187E+08 	 44.97098 	-1.567418 	
 5.248078E+08 	 42.74304 	-1.567202 	
 5.495406E+08 	 40.60546 	-1.566968 	
 5.754403E+08 	 38.5535 	-1.566716 	
 6.025592E+08 	 36.58303 	-1.566443 	
 6.309576E+08 	 34.68969 	-1.566146 	
 6.60693E+08 	 32.86967 	-1.565823 	
 6.918312E+08 	 31.11894 	-1.565471 	
 7.244354E+08 	 29.43399 	-1.565086 	
 7.585778E+08 	 27.81106 	-1.564664 	
 7.943276E+08 	 26.24691 	-1.5642 	
 8.317639E+08 	 24.73808 	-1.563689 	
 8.709628E+08 	 23.2815 	-1.563122 	
 9.120109E+08 	 21.87397 	-1.562492 	
 9.549916E+08 	 20.51266 	-1.56179 	
 1E+09 	 19.19454 	-1.561001 	
 1.04713E+09 	 17.91689 	-1.560112 	
 1.096478E+09 	 16.67709 	-1.559104 	
 1.148155E+09 	 15.47236 	-1.557951 	
 1.202264E+09 	 14.30031 	-1.556624 	
 1.258926E+09 	 13.15832 	-1.555082 	
 1.318256E+09 	 12.04409 	-1.55327 	
 1.380385E+09 	 10.95516 	-1.551116 	
 1.445439E+09 	 9.889348 	-1.548517 	
 1.513562E+09 	 8.844288 	-1.545324 	
 1.584893E+09 	 7.817899 	-1.541315 	
 1.659588E+09 	 6.80794 	-1.536141 	
 1.7378E+09 	 5.812438 	-1.529222 	
 1.819702E+09 	 4.829315 	-1.519513 	
 1.90546E+09 	 3.856852 	-1.504941 	
 1.995263E+09 	 2.893551 	-1.480691 	
 2.089295E+09 	 1.939448 	-1.432559 	
 2.187762E+09 	 1.002051 	-1.29335 	
 2.290866E+09 	 0.2821455 	-2.903753E-02 	
 2.291771E+09 	 0.2820936 	 0 	
 2.398834E+09 	 0.99119 	 1.273916 	
 2.511884E+09 	 1.929514 	 1.415583 	
 2.630268E+09 	 2.885836 	 1.464206 	
 2.754226E+09 	 3.852262 	 1.488625 	
 2.884032E+09 	 4.828972 	 1.503274 	
 3.019949E+09 	 5.817342 	 1.513018 	
 3.162278E+09 	 6.819377 	 1.519956 	
 3.311315E+09 	 7.837131 	 1.525136 	
 3.467368E+09 	 8.872766 	 1.529143 	
 3.630784E+09 	 9.928694 	 1.532329 	
 3.801893E+09 	 11.00721 	 1.534915 	
 3.981075E+09 	 12.11088 	 1.537052 	
 4.168693E+09 	 13.24219 	 1.538841 	
 4.365162E+09 	 14.40392 	 1.540357 	
 4.570881E+09 	 15.59873 	 1.541651 	
 4.786305E+09 	 16.82965 	 1.542764 	
 5.01187E+09 	 18.0996 	 1.543726 	
 5.248078E+09 	 19.41189 	 1.54456 	
 5.495406E+09 	 20.76976 	 1.545283 	
 5.754402E+09 	 22.17687 	 1.54591 	
 6.025592E+09 	 23.63686 	 1.546449 	
 6.309576E+09 	 25.15383 	 1.54691 	
 6.60693E+09 	 26.73188 	 1.547296 	
 6.918312E+09 	 28.37568 	 1.547613 	
 7.244354E+09 	 30.08993 	 1.54786 	
 7.585778E+09 	 31.88 	 1.548039 	
 7.943276E+09 	 33.75133 	 1.548147 	
 8.317639E+09 	 35.71016 	 1.54818 	
 8.709628E+09 	 37.76288 	 1.548133 	
 9.12011E+09 	 39.91684 	 1.547999 	
 9.549916E+09 	 42.17963 	 1.547766 	
 1E+10 	 44.55999 	 1.547422 	
